0,-0.00000291655273437490 
0.01,-0.00000559384765624981 
0.02,-0.00000731411132812471 
0.03,-0.00001094843749999960 
0.04,-0.00000931909179687452 
0.05,-0.00000529716796874943 
0.06,-0.00000127524414062433 
0.07,-0.00000490957031249923 
0.08,-0.00001117573242187410 
0.09,-0.00001385302734374900 
0.1,-0.00001916215820312390 
0.11,-0.00001896835937499890 
0.12,-0.00002332045898437380 
0.13,-0.00001570966796874870 
0.14,-0.00001982250976562360 
0.15,-0.00002249980468749850 
0.16,-0.00002637338867187340 
0.17,-0.00003072548828124830 
0.18,-0.00003603461914062320 
0.19,-0.00003033789062499810 
0.2,-0.00002918706054687300 
0.21,-0.00002540439453124790 
0.22,-0.00002592836914062280 
0.23,-0.00002717011718749770 
0.24,-0.00002099487304687260 
0.25,-0.00001745146484374750 
0.26,-0.00001773618164062240 
0.27,-0.00002113124999999730 
0.28,-0.00002572260742187220 
0.29,-0.00002026513671874710 
0.3,-0.00001672172851562200 
0.31,-0.00000935019531249693 
0.32,-0.00001083120117187180 
0.33,-0.00001159443359374670 
0.34,-0.00001475024414062160 
0.35,-0.00001144609374999650 
0.36,-0.00001173081054687150 
0.37,-0.00001105849609374640 
0.38,-0.00000990766601562126 
0.39,-0.00000133984374999617 
0.4,0.00000387836914062893 
0.41,-0.00000023447265624598 
0.42,-0.00000195473632812088 
0.43,-0.00000846015624999578 
0.44,-0.00001041967773437070 
0.45,-0.00001142216796874560 
0.46,-0.00000668247070312050 
0.47,-0.00000505312499999540 
0.48,-0.00000940522460937031 
0.49,-0.00001064697265624520 
0.5,-0.00001404204101562010 
0.51,-0.00000882382812499502 
0.52,-0.00000934780273436992 
0.53,-0.00000963251953124483 
0.54,-0.00001111352539061970 
0.55,-0.00000924492187499464 
0.56,-0.00001192221679686950 
0.57,-0.00001436025390624440 
0.58,-0.00001703754882811940 
0.59,-0.00002043261718749430 
0.6,-0.00001760698242186920 
0.61,-0.00002267685546874410 
0.62,-0.00002822524414061900 
0.63,-0.00002827070312499390 
0.64,-0.00002209545898436880 
0.65,-0.00001735576171874370 
0.66,-0.00002386118164061860 
0.67,-0.00002821328124999350 
0.68,-0.00002658393554686840 
0.69,-0.00002973974609374330 
0.7,-0.00002763188476561820 
0.71,-0.00002121738281249310 
0.72,-0.00002102358398436800 
0.73,-0.00002011201171874290 
0.74,-0.00001800415039061780 
0.75,-0.00001733183593749270 
0.76,-0.00001594174804686760 
0.77,-0.00001694423828124250 
0.78,-0.00001746821289061740 
0.79,-0.00001440332031249230 
0.8,-0.00001181694335936720 
0.81,-0.00000946982421874215 
0.82,-0.00000377309570311705 
